URL: /
Timestamp: Thu Sep 01 2022 13:11:25 GMT-0500 (Central Daylight Time)

URL: /favicon.ico
Timestamp: Thu Sep 01 2022 13:11:26 GMT-0500 (Central Daylight Time)

::1 - - [08/Sep/2022:03:03:27 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:03:03:29 +0000] "GET /documentation.html HTTP/1.1" 304 - "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:19:39 +0000] "GET / HTTP/1.1" 200 356 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:19:39 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:20:06 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:20:09 +0000] "GET /movies HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:20:27 +0000] "GET /movies HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:20:27 +0000] "GET /movie HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:20:51 +0000] "GET /movie HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:20:57 +0000] "GET /movie HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:20:59 +0000] "GET /movies HTTP/1.1" 200 3051 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:21:17 +0000] "GET /movies/peterjackson HTTP/1.1" 400 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:21:27 +0000] "GET /movies HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:21:28 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:21:32 +0000] "GET /documentation.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:21:33 +0000] "GET /director HTTP/1.1" 404 147 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:21:44 +0000] "GET /director/peterjackson HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:21:58 +0000] "GET /director/Peter%20Jackson HTTP/1.1" 404 163 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:22:14 +0000] "GET /movies/director/Peter%20Jackson HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:22:30 +0000] "GET /movies/director/Peter%20Jackson HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:22:40 +0000] "GET /movies/director/Peter%20Jackson HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:23:36 +0000] "GET /movies/action HTTP/1.1" 400 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:23:44 +0000] "GET /movies/Action HTTP/1.1" 400 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:23:55 +0000] "GET /movies/genre HTTP/1.1" 400 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:24:05 +0000] "GET /movies/action HTTP/1.1" 400 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:24:24 +0000] "GET /movies/director/Peter%20Jackson HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:24:32 +0000] "GET /movies/director/PeterJackson HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:24:57 +0000] "GET /movies/director/Peter%20Jackson HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:25:25 +0000] "GET /movies/200 HTTP/1.1" 400 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:25:31 +0000] "GET /movies/2000 HTTP/1.1" 400 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15"
::1 - - [08/Sep/2022:18:26:41 +0000] "GET / HTTP/1.1" 200 356 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:26:54 +0000] "GET /movies HTTP/1.1" 200 3051 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:27:15 +0000] "GET /movies/peter%20jackson HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:27:40 +0000] "GET /movies/director/peter%20jackson HTTP/1.1" 500 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:27:56 +0000] "GET /movies/director/Peter%20Jackson HTTP/1.1" 500 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:28:54 +0000] "GET /movies/director/:directorName HTTP/1.1" 500 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:29:19 +0000] "GET /movies/director/:George%20Lucas HTTP/1.1" 500 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:30:42 +0000] "GET /movies/director/inception HTTP/1.1" 500 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:30:47 +0000] "GET /movies/director/Inception HTTP/1.1" 500 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:30:54 +0000] "GET /movies/Inception HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:30:59 +0000] "GET /movies/inception HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:31:19 +0000] "GET /movies/inception HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
::1 - - [08/Sep/2022:18:32:30 +0000] "GET /movies/title HTTP/1.1" 400 16 "-" "PostmanRuntime/7.29.2"
